sample_idx,sample_id,yelp_idx,yelp_business_id,match_confidence,best_name_source,name_similarity,base_name_similarity,sample_name,sample_base_name,yelp_name,best_categories_source,categories_similarity,base_categories_similarity,sample_categories,sample_base_categories,yelp_categories,best_address_source,address_similarity,base_address_similarity,sample_address,sample_base_address,yelp_address
1051,08f26d150e91944a034f3b7432d8f3e2,32536,qw_eRqiGeYwsbTfkpd_Pqg,0.37560000000000004,base,0.24,0.33,coin cloud dcm,coin cloud bitcoin atm,southern luxe beauty,tie,0.0,0.0,"['atms', 'financial_service', 'currency_exchange']",[],"['beauty_&_spas', 'makeup_artists', 'hair_salons', 'hair_stylists']",tie,0.44400000000000006,0.44400000000000006,"{'address': '2151 se 34th ave', 'city': 'amarillo', 'state': 'TX', 'postal_code': '79118'}","{'address': '2151 se 34th ave', 'city': 'amarillo', 'state': 'TX', 'postal_code': '79103'}","{'address': '31 eagles ct', 'city': 'mount juliet', 'state': 'TX', 'postal_code': '37122'}"
1053,08f2a8b0d3713a7403fe6010d0ffb732,9101,em474WuTw7-OkhPfX4EohA,0.2988,base,0.13,0.17,coinstar kiosk bitcoin atm,coinstar,ihop,tie,0.0,0.0,['atms'],['business_and_professional_services_>_financial_service_>_banking_and_finance_>_bank'],"['breakfast_&_brunch', 'coffee_&_tea', 'food', 'american_(new)', 'diners', 'restaurants', 'american_(traditional)', 'burgers']",base,0.4640000000000001,0.492,"{'address': '3228 randleman rd, food lion', 'city': 'greensboro', 'state': 'NC', 'postal_code': '27406'}","{'address': '3228 randleman rd', 'city': 'greensboro', 'state': 'NC', 'postal_code': '27406'}","{'address': '702 blowing rock rd', 'city': 'boone', 'state': 'NC', 'postal_code': '28607'}"
1060,08f2668b12d04cee03ea9776643bed86,984,g6VqerF6K0MeiSODAK5PBA,0.3924000000000001,non_base,0.44,0.38,baghdad foodmart,baghdad food mart,mh pomander's bridal,tie,0.0,0.0,"['grocery_store', 'supermarket', 'halal_restaurant']",['retail_>_food_and_beverage_retail_>_grocery_store'],"['bridal', 'jewelry', 'fashion', 'sewing_&_alterations', ""women's_clothing"", 'local_services', 'shopping']",base,0.269,0.32100000000000006,"{'address': '6921 southside dr', 'city': 'louisville', 'state': 'KY', 'postal_code': '40214'}","{'address': '6921 southside dr ste a', 'city': 'louisville', 'state': 'KY', 'postal_code': '40214'}","{'address': '1101 e 54th st, ste a', 'city': 'indianapolis', 'state': 'IN', 'postal_code': '46220'}"
1066,08f274d15017260003b9bda541978947,57832,9gU9waGZhzOOpUy78O_YBQ,0.2632,tie,0.2,0.2,law office of lynnmarie johnson,law office of lynnmarie johnson,mr brakes,tie,0.0,0.0,"['lawyer', 'legal_services', 'professional_services']",['business_and_professional_services_>_legal_service_>_law_office'],"['oil_change_stations', 'wheel_&_rim_repair', 'automotive', 'towing', 'auto_repair', 'auto_parts_&_supplies']",base,0.35000000000000003,0.35800000000000004,"{'address': '4488 w bristol rd', 'city': 'flint', 'state': 'MI', 'postal_code': '48507'}","{'address': '4488 w bristol rd ste 225', 'city': 'flint', 'state': 'MI', 'postal_code': '48507'}","{'address': '26671 gratiot ave', 'city': 'roseville', 'state': 'MI', 'postal_code': '48066'}"
1069,08f12db34575e253037b6f6469146181,10669,RxU_scR8PUitsne6G2vxPg,0.544,base,0.26,0.62,coinstar kiosk bitcoin atm,coinstar,vista,tie,0.0,0.0,['atms'],['business_and_professional_services_>_financial_service_>_banking_and_finance_>_bank'],"['real_estate', 'apartments', 'home_services']",base,0.382,0.43000000000000005,"{'address': 'manito super 1 foods, 305 w kathleen ave', 'city': 'coeur d alene', 'state': 'ID', 'postal_code': '83814'}","{'address': '305 w kathleen ave', 'city': 'coeur d alene', 'state': 'ID', 'postal_code': '83815'}","{'address': '1570 s lusk pl', 'city': 'boise', 'state': 'ID', 'postal_code': '83706'}"
1076,08f2aa641dac166c0396504b89284b46,567,1s-vqaaGLscl7h4XIDO7LQ,0.45840000000000003,base,0.47,0.51,seneca nation indians library,seneca nation library,brilliant nail spa,tie,0.0,0.0,"['library', 'community_services_non_profits']",['community_and_government_>_library'],"['beauty_&_spas', 'hair_removal', 'skin_care', 'waxing', 'nail_salons']",tie,0.381,0.381,"{'address': '3 thomas indian school dr', 'city': 'irving', 'state': 'NY', 'postal_code': '14081'}","{'address': '3 thomas indian school dr', 'city': 'irving', 'state': 'NY', 'postal_code': '14081'}","{'address': '4091 mallory ln, ste 106', 'city': 'franklin', 'state': 'TN', 'postal_code': '37067'}"
1082,08f44ae90692308e03f1331d2cca4a44,2707,P8X2NUCEQm-YPTS3em1Kgg,0.5108000000000001,tie,0.43,0.43,purple lotus kava bar,purple lotus kava bar,hubbard's marina,tie,0.0,0.0,"['bar', 'lounge', 'dance_club']","['arts_and_entertainment_>_night_club', 'dining_and_drinking_>_bar_>_lounge', 'dining_and_drinking_>_restaurant_>_bbq_joint']","['fishing', 'beaches', 'boating', 'active_life', 'boat_charters', 'travel_services', 'event_planning_&_services', 'hotels_&_travel', 'diving']",tie,0.6320000000000001,0.6320000000000001,"{'address': '3001 s federal hwy', 'city': 'delray beach', 'state': 'FL', 'postal_code': '33483'}","{'address': '3001 s federal hwy', 'city': 'delray beach', 'state': 'FL', 'postal_code': '33483'}","{'address': '170 johns pass boardwalk', 'city': 'madeira beach', 'state': 'FL', 'postal_code': '33708'}"
1083,08f2aa650405da4d03ac202ae41b574e,134,dM5OKNzk9AL2aiq-fV-SYg,0.4848,base,0.43,0.53,brierwood child care center,brierwood childcare center,walmart supercenter,tie,0.0,0.0,"['home_service', 'day_care_preschool', 'preschool']",['retail_>_miscellaneous_store'],"['discount_store', 'department_stores', 'food', 'drugstores', 'shopping', 'grocery', 'fashion', 'mobile_phones']",non_base,0.41700000000000004,0.381,"{'address': '5540 southwestern blvd', 'city': 'hamburg', 'state': 'NY', 'postal_code': '14075'}","{'address': '5324 rogers rd', 'city': 'hamburg', 'state': 'NY', 'postal_code': '14075'}","{'address': '400 w northfield dr', 'city': 'brownsburg', 'state': 'IN', 'postal_code': '46112'}"
1086,08f266270c4539260304d8c6b7750c95,25911,LPs__poaRrGQ2KBGnwkACw,0.528,non_base,0.53,0.14,sherwin-williams,sherwin-williams paint store,american nails,tie,0.0,0.0,"['hardware_store', 'painting', 'shopping']","['retail_>_hardware_store', 'retail_>_arts_and_crafts_store']","['beauty_&_spas', 'nail_salons']",tie,0.525,0.525,"{'address': '523 pulaski st', 'city': 'lincoln', 'state': 'IL', 'postal_code': '62656'}","{'address': '523 pulaski st', 'city': 'lincoln', 'state': 'IL', 'postal_code': '62656'}","{'address': '5720 n belt w, ste 30', 'city': 'belleville', 'state': 'IL', 'postal_code': '62226'}"
1090,08f264d8dc6c13b603bcc88818af0555,2700,wuv3jE5Lc23TcfC70qu-Mg,1.0,tie,1.0,1.0,subway,subway,subway,tie,0.0,0.0,"['sandwich_shop', 'restaurant', 'fast_food_restaurant']","['dining_and_drinking_>_restaurant_>_sandwich_spot', 'dining_and_drinking_>_restaurant_>_fast_food_restaurant']","['restaurants', 'pizza', 'sandwiches', 'fast_food']",non_base,0.9999999999999999,0.6,"{'address': '3686 bell rd', 'city': 'nashville', 'state': 'TN', 'postal_code': '37214'}","{'address': '', 'city': 'nashville', 'state': 'TN', 'postal_code': '37214'}","{'address': '3686 bell rd', 'city': 'nashville', 'state': 'TN', 'postal_code': '37214'}"
1108,08f2ab4a169ac9550396d4135a536077,703,UX3eq0WsVva-cqlVrzyzFg,0.4696,base,0.33,0.46,td canada trust branch and atm,td canada trust,cantina los tres hombres,tie,0.0,0.0,"['atms', 'bank_credit_union', 'financial_service']","['business_and_professional_services_>_financial_service_>_banking_and_finance_>_bank', 'business_and_professional_services_>_financial_service_>_banking_and_finance_>_atm']","['bars', 'nightlife', 'mexican', 'restaurants', 'seafood']",base,0.32700000000000007,0.484,"{'address': '53 grand river st n', 'city': 'brant', 'state': 'ON', 'postal_code': 'N3L 2M3'}","{'address': '53 grand river st. n.', 'city': 'paris', 'state': 'ON', 'postal_code': 'N3L 2M3'}","{'address': '926 victorian ave', 'city': 'sparks', 'state': 'NV', 'postal_code': '89431'}"
1112,08f269690a2f6d0a03b192839a5d2c4d,32345,f-S2Y0OO00cQjo8yj3upKg,0.354,base,0.27,0.35,a1 dental,a-1 dental,find your zen,tie,0.0,0.0,"['dentist', 'health_and_medical', 'cosmetic_dentist']",['health_and_medicine_>_dentist'],"['health_&_medical', 'fitness_&_instruction', 'trainers', 'active_life', 'yoga', 'nutritionists']",tie,0.36,0.36,"{'address': '3785 harrison blvd', 'city': 'ogden', 'state': 'UT', 'postal_code': '84403'}","{'address': '3785 harrison blvd ste 1', 'city': 'ogden', 'state': 'UT', 'postal_code': '84403'}","{'address': '', 'city': 'eagle', 'state': 'UT', 'postal_code': '83616'}"
1121,08f444381a58e79b03f8e497300cac10,464,-DXNvQLhKwunHzg8OjkwXA,0.4632,non_base,0.57,0.56,natchez children's services,natchez children's home services,northeast auto service,tie,0.0,0.0,"['social_service_organizations', 'community_services_non_profits', 'counseling_and_mental_health']",['community_and_government_>_public_and_social_service'],"['automotive', 'auto_repair']",non_base,0.30300000000000005,0.219,"{'address': '815 n union st', 'city': 'natchez', 'state': 'MS', 'postal_code': '39120'}","{'address': '806 n union st', 'city': 'natchez', 'state': 'MS', 'postal_code': '39120'}","{'address': '5155 e 65th st', 'city': 'indianapolis', 'state': 'IN', 'postal_code': '46220'}"
1131,08f48d29a30e030603375e4e232a197d,95091,oTRrNy5VIaTw7MKEvxZl7A,0.3896,non_base,0.38,0.33,west texas lifestyle & rehab,west texas lifestyle & rehab center,wildlife wonders,tie,0.0,0.0,"['physical_therapy', 'counseling_and_mental_health', 'gym']",['sports_and_recreation_>_gym_and_studio'],"['shopping', 'outdoor_furniture_stores', 'home_decor', 'jewelry', 'home_&_garden']",non_base,0.404,0.376,"{'address': '608 w 4th st', 'city': 'denver city', 'state': 'TX', 'postal_code': '79323'}","{'address': '412 mustang dr', 'city': 'denver city', 'state': 'TX', 'postal_code': '79323'}","{'address': '7703 n lamar blvd, ste 118', 'city': 'austin', 'state': 'TX', 'postal_code': '78752'}"
1132,08f2b9b300ac3b5003982a60b3545314,410,FAWhZ5nasogf2oG_9h7yjg,0.48200000000000004,base,0.53,0.55,american legion ny post 381,american legion,storage of america,tie,0.0,0.0,"['community_services_non_profits', 'pub']",['community_and_government_>_organization'],"['self_storage', 'local_services']",tie,0.38,0.38,"{'address': '923 niagara ave', 'city': 'niagara falls', 'state': 'NY', 'postal_code': '14305'}","{'address': '923 niagara ave', 'city': 'niagara falls', 'state': 'NY', 'postal_code': '14305'}","{'address': '7339 e washington st', 'city': 'indianapolis', 'state': 'IN', 'postal_code': '46219'}"
1137,08f44d548c31e71d03215a4b20058e39,404,pYC5fKcpj8GKjSAc7Sl3RQ,0.49,non_base,0.65,0.64,marine corps exchange,marine corps exchange mcx,main exchange barber shop,tie,0.0,0.0,"['department_store', 'convenience_store']","['retail_>_department_store', 'retail_>_convenience_store', 'retail_>_miscellaneous_store']","['barbers', 'beauty_&_spas']",base,0.241,0.25,"{'address': '200 malecon dr', 'city': 'port royal', 'state': 'SC', 'postal_code': '29905'}","{'address': '178 malecon dr', 'city': 'parris island', 'state': 'SC', 'postal_code': '29905'}","{'address': '3108 n boundary blvd', 'city': 'tampa', 'state': 'FL', 'postal_code': '33602'}"
1139,08f2a9c605b95b5b038d908ed5b8e134,929,bA67-1nlrQpuPAowhGnvIw,0.6768,tie,1.0,1.0,save a lot,save-a-lot,save a lot,non_base,0.125,0.0,"['international_grocery_store', 'discount_store', 'retail']",['retail_>_food_and_beverage_retail_>_grocery_store'],"['food', 'grocery', 'beer', 'wine_&_spirits', 'discount_store', 'shopping']",tie,0.192,0.192,"{'address': '7123 route 152', 'city': 'wayne', 'state': 'WV', 'postal_code': '25570'}","{'address': '7123 route 152', 'city': 'wayne', 'state': 'WV', 'postal_code': '25570'}","{'address': '6536 massachusetts ave', 'city': 'new port richey', 'state': 'FL', 'postal_code': '34653'}"
1148,08f2a9d2d52ac008038bdf1686888347,81,7clCBgNbd-x2Wj96lZ6Mjw,0.4092,non_base,0.46,0.39,brandon disney - state farm agent,brandon disney - state farm insurance agent,bier brewery and tap room,tie,0.0,0.0,['insurance_agency'],"['business_and_professional_services_>_financial_service', 'business_and_professional_services_>_legal_service']","['food', 'beer', 'wine_&_spirits', 'breweries']",tie,0.33299999999999996,0.33299999999999996,"{'address': '513 cherry st', 'city': 'bluefield', 'state': 'WV', 'postal_code': '24701'}","{'address': '513 cherry st', 'city': 'bluefield', 'state': 'WV', 'postal_code': '24701'}","{'address': '5133 e 65th st', 'city': 'indianapolis', 'state': 'IN', 'postal_code': '46220'}"
1150,08f44d980616a50b03384bab50f545d3,9101,em474WuTw7-OkhPfX4EohA,0.26839999999999997,non_base,0.15,0.13,vavavooom,va va vooom,ihop,tie,0.0,0.0,"['lingerie_store', ""women's_clothing_store"", 'boutique']",['retail_>_boutique'],"['breakfast_&_brunch', 'coffee_&_tea', 'food', 'american_(new)', 'diners', 'restaurants', 'american_(traditional)', 'burgers']",non_base,0.446,0.406,"{'address': '57 broadway st', 'city': 'asheville', 'state': 'NC', 'postal_code': '28801'}","{'address': '36 battery park ave', 'city': 'asheville', 'state': 'NC', 'postal_code': '28801'}","{'address': '702 blowing rock rd', 'city': 'boone', 'state': 'NC', 'postal_code': '28607'}"
1153,08f445b8d6c91ccc03f84166d606be43,277,OIsLivxtTTqH7i1QISoUOQ,0.46,base,0.48,0.49,water valley housing authority,water valley housing auth,villas at san dorado,tie,0.0,0.0,"['public_service_and_government', 'housing_authorities', 'central_government_office']",['community_and_government_>_housing_authority'],"['apartments', 'real_estate', 'home_services']",base,0.391,0.41500000000000004,"{'address': '232 blackmur dr', 'city': 'water valley', 'state': 'MS', 'postal_code': '38965'}","{'address': '300 blackmur dr', 'city': 'water valley', 'state': 'MS', 'postal_code': '38965'}","{'address': '10730 n oracle rd', 'city': 'oro valley', 'state': 'AZ', 'postal_code': '85737'}"
1155,08f441e75886b9100301f5dab038036c,3622,MKHegv9tZiJbU0mhN6XWZw,0.6052,base,0.55,0.6,west bradenton baptist church,west bradenton baptist,reserve at brandon,tie,0.0,0.0,"['baptist_church', 'church_cathedral', 'religious_organization']",['community_and_government_>_spiritual_center'],"['home_services', 'real_estate', 'apartments']",base,0.509,0.613,"{'address': '1305 43rd st w', 'city': 'bradenton', 'state': 'FL', 'postal_code': '34209'}","{'address': '4110 14th ave w', 'city': 'bradenton', 'state': 'FL', 'postal_code': '34205'}","{'address': '1918 plantation key cir', 'city': 'brandon', 'state': 'FL', 'postal_code': '33511'}"
1158,08f2a10725353a42033a6d2ead5859a2,978,oY6osC4Ch3PvguA7D1hh_w,0.7292000000000001,tie,1.0,1.0,starbucks,starbucks,starbucks,tie,0.0,0.0,"['coffee_shop', 'eat_and_drink', 'business']","['dining_and_drinking_>_cafe,_coffee,_and_tea_house_>_coffee_shop']","['coffee_&_tea', 'food']",base,0.28700000000000003,0.32300000000000006,"{'address': '435 w 31st st', 'city': 'new york', 'state': 'NY', 'postal_code': '10001'}","{'address': '401 9th ave', 'city': 'new york', 'state': 'NY', 'postal_code': '10001'}","{'address': '1251 route 130 s', 'city': 'cinnaminson', 'state': 'NJ', 'postal_code': '08077'}"
1162,08f2830d726819b2033d44933919d04c,26537,UlBwfWdl3A2na0NIu1JzIA,0.5696000000000001,non_base,0.64,0.44,classic patio,classic patio furniture,simpatico,tie,0.0,0.0,"['furniture_store', 'shopping', 'furniture_assembly']","['retail_>_miscellaneous_store', 'retail_>_hardware_store']","['pilates', 'fitness_&_instruction', 'gyms', 'trainers', 'active_life']",tie,0.4640000000000001,0.4640000000000001,"{'address': '3426 camino tassajara', 'city': 'danville', 'state': 'CA', 'postal_code': '94506'}","{'address': '3426 camino tassajara', 'city': 'danville', 'state': 'CA', 'postal_code': '94506'}","{'address': '1235 coast village rd', 'city': 'montecito', 'state': 'CA', 'postal_code': '93108'}"
1163,08f44ae91d8a635903d8ebe90e943b3f,1608,E-iR_Q_r2Kz96daIZtEukQ,0.5072000000000001,tie,0.44,0.44,byte federal bitcoin atm delray beach,byte federal bitcoin atm delray beach,hilton garden inn st pete beach,tie,0.0,0.0,['atms'],[],"['hotels_&_travel', 'event_planning_&_services', 'hotels']",base,0.5800000000000001,0.6080000000000001,"{'address': '2200 seacrest boulevard', 'city': 'delray beach', 'state': 'FL', 'postal_code': '33444'}","{'address': '2200 seacrest blvd', 'city': 'delray beach', 'state': 'FL', 'postal_code': '33444'}","{'address': '6100 gulf blvd', 'city': 'st pete beach', 'state': 'FL', 'postal_code': '33706'}"
1164,08f2aa859dba3af003731e8ef72ef347,805,v5nFmEgsJL8Cqk_9obH-QQ,0.502,tie,0.64,0.64,international bakery,international bakery,international medical group,tie,0.0,0.0,"['bakery', 'desserts', 'cupcake_shop']",['dining_and_drinking_>_bakery'],"['travel_services', 'financial_services', 'insurance', 'hotels_&_travel']",tie,0.29500000000000004,0.29500000000000004,"{'address': '113 e diamond ave', 'city': 'gaithersburg', 'state': 'MD', 'postal_code': '20877'}","{'address': '113 e diamond ave', 'city': 'gaithersburg', 'state': 'MD', 'postal_code': '20877'}","{'address': '2960 n meridian st', 'city': 'indianapolis', 'state': 'IN', 'postal_code': '46208'}"
1169,08f2b012cc75b39b03fce7c942009cfc,985,iIJDIIUVmcvFUZrgnj983g,0.4948,non_base,0.61,0.52,carter's,carter's oshkosh,sierra car wash,tie,0.0,0.0,"[""children's_clothing_store"", 'clothing_store']","[""retail_>_fashion_retail_>_children's_clothing_store""]","['automotive', 'car_wash']",base,0.22900000000000004,0.32200000000000006,"{'address': '81 hector gate', 'city': 'halifax', 'state': 'NS', 'postal_code': 'B3B 0B8'}","{'address': '81 hector gate', 'city': 'dartmouth', 'state': 'NS', 'postal_code': 'B3B 0B8'}","{'address': '4991 longley ln', 'city': 'reno', 'state': 'NV', 'postal_code': '89502'}"
1170,08f44cb2e168853003a726619e5e0255,598,-H6s1c2NRic5UKxXqi4FdQ,0.42519999999999997,tie,0.48,0.48,coinsource bitcoin atm,coinsource bitcoin atm,bagelicious and more,tie,0.0,0.0,['atms'],[],"['food', 'breakfast_&_brunch', 'restaurants', 'bagels', 'coffee_&_tea']",base,0.259,0.34299999999999997,"{'address': '7789 us-27', 'city': 'burnside', 'state': 'KY', 'postal_code': '42519'}","{'address': '7789 s highway 27', 'city': 'burnside', 'state': 'KY', 'postal_code': '42519'}","{'address': '1232 kingsway rd', 'city': 'brandon', 'state': 'FL', 'postal_code': '33510'}"
1171,08f28f5da5c1e45503ed4a9474f21209,31,Mjboz24M9NlBeiOJKLEd_Q,0.4972,non_base,0.48,0.4,wing sing bar,wing sing,desandro on main,tie,0.0,0.0,['karaoke'],['dining_and_drinking_>_restaurant_>_asian_restaurant_>_chinese_restaurant'],"['pizza', 'restaurants', 'salad', 'soup']",non_base,0.523,0.17099999999999999,"{'address': '658 main st', 'city': 'philomath', 'state': 'OR', 'postal_code': '97370'}","{'address': '', 'city': 'philomath', 'state': 'OR', 'postal_code': ''}","{'address': '4105 main st', 'city': 'philadelphia', 'state': 'PA', 'postal_code': '19127'}"
1175,08f28d0b558a8c92033225a311e5fe0b,29606,qbh_Xg-wfgk_qINdyApMag,0.40040000000000003,non_base,0.37,0.33,coinstar kiosk - bitcoin atm,coinstar,valvoline instant oil change,tie,0.0,0.0,['money_transfer_services'],['business_and_professional_services_>_financial_service_>_banking_and_finance_>_bank'],"['oil_change_stations', 'automotive']",base,0.42200000000000004,0.44600000000000006,"{'address': '7601 evergreen way, safeway', 'city': 'everett', 'state': 'WA', 'postal_code': '98203'}","{'address': '7601 evergreen way', 'city': 'everett', 'state': 'WA', 'postal_code': '98203'}","{'address': '325 ne myra road', 'city': 'college place', 'state': 'WA', 'postal_code': '99324'}"
